LST,UTCI,UTFVI
38.06922920000002,37.9036846173393,0.11542623542075127
35.48725689200002,37.86349200672442,0.03977459466010607
32.252186412500016,37.85882849315156,-0.055012785124023925
33.16864302500002,37.94123158058434,-0.028160658861185486
34.44612800000003,37.968592548133884,0.00926957774761956
34.51164005000002,37.82731893898864,0.011189077060891256
33.51357821000003,37.812375507106054,-0.01805407769434865
36.36150095750003,37.937706731082336,0.06538989571326231
29.710888542500015,37.85282286938716,-0.12947266718060293
33.711253700000015,37.870289037978026,-0.012262197157780331
36.83385911428572,37.90161231242107,0.0792299626561925
37.59070640000001,37.86480385158303,0.10140554478467699
37.48189943000002,37.88847120896472,0.09821750679480809
36.923765247500015,37.833543888400285,0.08186420721064895
34.27864502000003,37.98448295065492,0.004362336024993566
34.670862815000014,37.935912321510955,0.015854294957061005
32.53588207250002,37.87548586458082,-0.04670051853263697
36.59606258000002,37.83019346593938,0.07226253781969491
32.91058251500003,37.98503183512495,-0.03572181702563949
35.91131924000001,37.89554414447755,0.05219959717140766
33.62922122000003,37.86078276468522,-0.014665744123964104
33.21820431500002,37.980889993341236,-0.02670851590244925
36.21580785500002,38.006391843703845,0.06112109615352891
34.05220119500001,37.873495272109544,-0.0022724550795777255
33.71210820500002,37.95557467570409,-0.012237160210215718
37.29675668000002,37.879788283970065,0.09279283482251763
31.62797051000001,38.05167683354695,-0.07330227531983138
40.74553886000003,38.10848666162805,0.19384195519250874
37.614632540000024,37.85164048904682,0.10210657931648112
32.06846783750002,37.817326136654515,-0.06039572885037359
29.57459499500002,37.87469056673484,-0.13346606031712746
35.77175009000004,37.87667103793867,0.04811022906922024
33.44037561500001,37.92845861219004,-0.02019890953570102
33.294255260000014,37.952566388482694,-0.024480227569216303
30.345187604000024,37.90101119798116,-0.11088774100353523
33.47882834000003,37.91558331656502,-0.01907224689530161
31.14346617500002,37.85988667088526,-0.08749822458885606
30.28468865000002,38.029309842071854,-0.11266035689109612
34.400554400000026,37.84520628911994,0.00793427387751714
35.865460805,38.05559155410582,0.05085594765211683
35.78940986000001,37.87935860843799,0.04862765931888409
35.462561697500014,37.8235805936978,0.03905102687549424
32.26286772500003,37.87502521861053,-0.05469982327946836
35.691426620000016,37.877698302483054,0.04575675599816423
38.04245471000002,37.86639457724684,0.11464174439706634
33.998367380000026,37.883507950486646,-0.0038497827761355603
38.56484210000002,38.07581423930358,0.1299476650081138
37.58087959250002,37.82002257456931,0.10111761988768646
31.920638472500016,37.85460311730109,-0.06472712077901809
37.88009876000001,37.943733637515216,0.10988472435982656
29.13367041500004,38.02912015064233,-0.14638512526036654
35.72389781000002,37.849219972214016,0.04670816000561218
27.649395229999996,38.007095710803306,-0.1898743031797618
32.62902311750001,37.8539821189167,-0.043971491248115745
33.03106772000002,37.90192624319806,-0.03219160741905694
29.681408120000015,37.848239083302445,-0.13033644187157536
31.827241075999996,38.03456597974927,-0.06746365914780955
34.50423434000002,37.87826031729893,0.01097209018199962
37.72315467500002,37.82790324170966,0.10528627165716203
38.102270060000016,37.90026085505798,0.11639433072657542
33.46601076500001,37.95770470568046,-0.0194478011087685
32.696956265000026,37.84893317297647,-0.04198105391674411
37.93820510000001,37.87861913139361,0.11158723679420704
36.46959584,37.96575224273098,0.06855706958016028
36.70885724000001,37.93435480559387,0.07556741489819763
33.39380509250002,37.88152211564865,-0.02156342317796153
33.50275448,37.94778062282155,-0.018371212363498732
30.10097007500002,38.03558644902554,-0.11804330061744599
32.33720966000001,37.944598315547566,-0.05252160884136443
35.387792510000025,37.83990847589389,0.036860293963608
33.42072200000003,37.95525976931349,-0.020774759329681883
33.859937570000014,37.885286970091876,-0.00790576828157163
31.13919365000001,38.02856111892171,-0.08762340932667849
32.66448507500003,38.004986570017614,-0.04293245792419186
34.758876830000034,38.010397475059676,0.01843310055619664
31.549356050000014,37.83044471867924,-0.07560567449575775
34.058752400000024,37.89489651784475,-0.002080505148250077
31.062288200000012,38.01827466521631,-0.08987673460747606
27.322119815000036,38.094949076836905,-0.1994634540969327
37.596403099999996,37.92743723230206,0.10157245776843941
31.14859320500001,38.02190645525604,-0.08734800290346985
30.06764438000002,38.03466573806672,-0.11901974157245834
32.14238252000001,38.05788535495226,-0.05823003288605175
39.425043800000005,37.89127141683381,0.15515152555629405
38.76536594,37.91279341272992,0.13582300203656333
33.05883913250001,37.903297701704176,-0.03137790662321352
32.36968085000002,38.0866117725852,-0.05157020483391626
37.006794650000025,37.80993797728877,0.08429696394899186
29.90785194500002,37.99184750303967,-0.1237016507670045
31.284459500000025,38.01931982456869,-0.08336712824072699
38.871324560000005,37.828386392812575,0.13892758353455123
33.062318188571446,37.835275513569684,-0.03127597047955822
29.647227920000034,37.82846582442572,-0.13133791977415152
34.30940720000003,37.87036545994562,0.005263666137312715
31.669841255000016,37.88124683231797,-0.07207546488917478
